Start_DateTime,End_DateTime,Hourly_Step,Price_Euro_per_MWh
2023-04-16 02:00:00,2023-04-16 03:00:00,1.0,102.68
2023-04-16 03:00:00,2023-04-16 04:00:00,1.0,101.09
2023-04-16 04:00:00,2023-04-16 05:00:00,1.0,102.63
2023-04-16 05:00:00,2023-04-16 06:00:00,1.0,103.5
2023-04-16 06:00:00,2023-04-16 07:00:00,1.0,103.5
2023-04-16 07:00:00,2023-04-16 08:00:00,1.0,103.37
2023-04-16 08:00:00,2023-04-16 09:00:00,1.0,110.43
2023-04-16 09:00:00,2023-04-16 10:00:00,1.0,114.68
2023-04-16 10:00:00,2023-04-16 11:00:00,1.0,111.04
2023-04-16 11:00:00,2023-04-16 12:00:00,1.0,107.83
2023-04-16 12:00:00,2023-04-16 13:00:00,1.0,104.05
2023-04-16 13:00:00,2023-04-16 14:00:00,1.0,98.16
2023-04-16 14:00:00,2023-04-16 15:00:00,1.0,94.71
2023-04-16 15:00:00,2023-04-16 16:00:00,1.0,94.26
2023-04-16 16:00:00,2023-04-16 17:00:00,1.0,96.04
2023-04-16 17:00:00,2023-04-16 18:00:00,1.0,100.97
2023-04-16 18:00:00,2023-04-16 19:00:00,1.0,115.21
2023-04-16 19:00:00,2023-04-16 20:00:00,1.0,132.88
2023-04-16 20:00:00,2023-04-16 21:00:00,1.0,140.0
2023-04-16 21:00:00,2023-04-16 22:00:00,1.0,135.0
2023-04-16 22:00:00,2023-04-16 23:00:00,1.0,129.97
2023-04-16 23:00:00,2023-04-17 00:00:00,1.0,125.35
2023-04-17 00:00:00,2023-04-17 01:00:00,1.0,114.75
2023-04-17 01:00:00,2023-04-17 02:00:00,1.0,111.14
2023-04-17 02:00:00,2023-04-17 03:00:00,1.0,108.96
2023-04-17 03:00:00,2023-04-17 04:00:00,1.0,110.44
2023-04-17 04:00:00,2023-04-17 05:00:00,1.0,110.0
2023-04-17 05:00:00,2023-04-17 06:00:00,1.0,115.03
2023-04-17 06:00:00,2023-04-17 07:00:00,1.0,140.82
2023-04-17 07:00:00,2023-04-17 08:00:00,1.0,178.68
2023-04-17 08:00:00,2023-04-17 09:00:00,1.0,200.51
2023-04-17 09:00:00,2023-04-17 10:00:00,1.0,163.14
2023-04-17 10:00:00,2023-04-17 11:00:00,1.0,135.61
2023-04-17 11:00:00,2023-04-17 12:00:00,1.0,118.18
2023-04-17 12:00:00,2023-04-17 13:00:00,1.0,105.35
2023-04-17 13:00:00,2023-04-17 14:00:00,1.0,102.25
2023-04-17 14:00:00,2023-04-17 15:00:00,1.0,97.16
2023-04-17 15:00:00,2023-04-17 16:00:00,1.0,96.94
2023-04-17 16:00:00,2023-04-17 17:00:00,1.0,96.76
2023-04-17 17:00:00,2023-04-17 18:00:00,1.0,100.99
2023-04-17 18:00:00,2023-04-17 19:00:00,1.0,122.33
2023-04-17 19:00:00,2023-04-17 20:00:00,1.0,143.61
2023-04-17 20:00:00,2023-04-17 21:00:00,1.0,142.78
2023-04-17 21:00:00,2023-04-17 22:00:00,1.0,134.25
2023-04-17 22:00:00,2023-04-17 23:00:00,1.0,122.82
2023-04-17 23:00:00,2023-04-18 00:00:00,1.0,109.16
2023-04-18 00:00:00,2023-04-18 01:00:00,1.0,105.31
2023-04-18 01:00:00,2023-04-18 02:00:00,1.0,102.07
2023-04-18 02:00:00,2023-04-18 03:00:00,1.0,101.1
2023-04-18 03:00:00,2023-04-18 04:00:00,1.0,101.29
2023-04-18 04:00:00,2023-04-18 05:00:00,1.0,100.55
2023-04-18 05:00:00,2023-04-18 06:00:00,1.0,101.27
2023-04-18 06:00:00,2023-04-18 07:00:00,1.0,127.0
2023-04-18 07:00:00,2023-04-18 08:00:00,1.0,140.27
2023-04-18 08:00:00,2023-04-18 09:00:00,1.0,154.88
2023-04-18 09:00:00,2023-04-18 10:00:00,1.0,133.99
2023-04-18 10:00:00,2023-04-18 11:00:00,1.0,106.21
2023-04-18 11:00:00,2023-04-18 12:00:00,1.0,103.58
2023-04-18 12:00:00,2023-04-18 13:00:00,1.0,94.94
2023-04-18 13:00:00,2023-04-18 14:00:00,1.0,84.96
2023-04-18 14:00:00,2023-04-18 15:00:00,1.0,84.7
2023-04-18 15:00:00,2023-04-18 16:00:00,1.0,77.63
2023-04-18 16:00:00,2023-04-18 17:00:00,1.0,79.39
2023-04-18 17:00:00,2023-04-18 18:00:00,1.0,94.39
2023-04-18 18:00:00,2023-04-18 19:00:00,1.0,108.21
2023-04-18 19:00:00,2023-04-18 20:00:00,1.0,130.46
2023-04-18 20:00:00,2023-04-18 21:00:00,1.0,135.01
2023-04-18 21:00:00,2023-04-18 22:00:00,1.0,121.48
2023-04-18 22:00:00,2023-04-18 23:00:00,1.0,108.76
2023-04-18 23:00:00,2023-04-19 00:00:00,1.0,99.96
2023-04-19 00:00:00,2023-04-19 01:00:00,1.0,102.3
2023-04-19 01:00:00,2023-04-19 02:00:00,1.0,97.54
2023-04-19 02:00:00,2023-04-19 03:00:00,1.0,99.92
2023-04-19 03:00:00,2023-04-19 04:00:00,1.0,98.95
2023-04-19 04:00:00,2023-04-19 05:00:00,1.0,101.33
2023-04-19 05:00:00,2023-04-19 06:00:00,1.0,105.87
2023-04-19 06:00:00,2023-04-19 07:00:00,1.0,130.0
2023-04-19 07:00:00,2023-04-19 08:00:00,1.0,138.96
2023-04-19 08:00:00,2023-04-19 09:00:00,1.0,139.28
2023-04-19 09:00:00,2023-04-19 10:00:00,1.0,118.83
2023-04-19 10:00:00,2023-04-19 11:00:00,1.0,90.39
2023-04-19 11:00:00,2023-04-19 12:00:00,1.0,64.68
2023-04-19 12:00:00,2023-04-19 13:00:00,1.0,29.6
2023-04-19 13:00:00,2023-04-19 14:00:00,1.0,5.29
2023-04-19 14:00:00,2023-04-19 15:00:00,1.0,0.09
2023-04-19 15:00:00,2023-04-19 16:00:00,1.0,2.71
2023-04-19 16:00:00,2023-04-19 17:00:00,1.0,22.74
2023-04-19 17:00:00,2023-04-19 18:00:00,1.0,72.31
2023-04-19 18:00:00,2023-04-19 19:00:00,1.0,94.79
2023-04-19 19:00:00,2023-04-19 20:00:00,1.0,119.69
2023-04-19 20:00:00,2023-04-19 21:00:00,1.0,130.73
2023-04-19 21:00:00,2023-04-19 22:00:00,1.0,122.82
2023-04-19 22:00:00,2023-04-19 23:00:00,1.0,109.9
2023-04-19 23:00:00,2023-04-20 00:00:00,1.0,101.66
2023-04-20 00:00:00,2023-04-20 01:00:00,1.0,100.19
2023-04-20 01:00:00,2023-04-20 02:00:00,1.0,94.35
2023-04-20 02:00:00,2023-04-20 03:00:00,1.0,96.76
2023-04-20 03:00:00,2023-04-20 04:00:00,1.0,94.98
2023-04-20 04:00:00,2023-04-20 05:00:00,1.0,97.18
2023-04-20 05:00:00,2023-04-20 06:00:00,1.0,102.78
2023-04-20 06:00:00,2023-04-20 07:00:00,1.0,127.97
2023-04-20 07:00:00,2023-04-20 08:00:00,1.0,144.48
2023-04-20 08:00:00,2023-04-20 09:00:00,1.0,144.7
2023-04-20 09:00:00,2023-04-20 10:00:00,1.0,130.07
2023-04-20 10:00:00,2023-04-20 11:00:00,1.0,107.97
2023-04-20 11:00:00,2023-04-20 12:00:00,1.0,96.94
2023-04-20 12:00:00,2023-04-20 13:00:00,1.0,94.23
2023-04-20 13:00:00,2023-04-20 14:00:00,1.0,89.61
2023-04-20 14:00:00,2023-04-20 15:00:00,1.0,88.71
2023-04-20 15:00:00,2023-04-20 16:00:00,1.0,86.68
2023-04-20 16:00:00,2023-04-20 17:00:00,1.0,92.09
2023-04-20 17:00:00,2023-04-20 18:00:00,1.0,103.76
2023-04-20 18:00:00,2023-04-20 19:00:00,1.0,128.99
2023-04-20 19:00:00,2023-04-20 20:00:00,1.0,142.1
2023-04-20 20:00:00,2023-04-20 21:00:00,1.0,146.45
2023-04-20 21:00:00,2023-04-20 22:00:00,1.0,134.57
2023-04-20 22:00:00,2023-04-20 23:00:00,1.0,129.18
2023-04-20 23:00:00,2023-04-21 00:00:00,1.0,106.21
2023-04-21 00:00:00,2023-04-21 01:00:00,1.0,98.42
2023-04-21 01:00:00,2023-04-21 02:00:00,1.0,91.88
2023-04-21 02:00:00,2023-04-21 03:00:00,1.0,91.01
2023-04-21 03:00:00,2023-04-21 04:00:00,1.0,92.98
2023-04-21 04:00:00,2023-04-21 05:00:00,1.0,92.6
2023-04-21 05:00:00,2023-04-21 06:00:00,1.0,95.23
2023-04-21 06:00:00,2023-04-21 07:00:00,1.0,120.92
2023-04-21 07:00:00,2023-04-21 08:00:00,1.0,135.0
2023-04-21 08:00:00,2023-04-21 09:00:00,1.0,134.5
2023-04-21 09:00:00,2023-04-21 10:00:00,1.0,106.25
2023-04-21 10:00:00,2023-04-21 11:00:00,1.0,90.0
2023-04-21 11:00:00,2023-04-21 12:00:00,1.0,77.43
2023-04-21 12:00:00,2023-04-21 13:00:00,1.0,28.35
2023-04-21 13:00:00,2023-04-21 14:00:00,1.0,0.09
2023-04-21 14:00:00,2023-04-21 15:00:00,1.0,0.05
2023-04-21 15:00:00,2023-04-21 16:00:00,1.0,5.29
2023-04-21 16:00:00,2023-04-21 17:00:00,1.0,58.57
2023-04-21 17:00:00,2023-04-21 18:00:00,1.0,90.07
2023-04-21 18:00:00,2023-04-21 19:00:00,1.0,123.0
2023-04-21 19:00:00,2023-04-21 20:00:00,1.0,140.57
2023-04-21 20:00:00,2023-04-21 21:00:00,1.0,143.88
2023-04-21 21:00:00,2023-04-21 22:00:00,1.0,126.22
2023-04-21 22:00:00,2023-04-21 23:00:00,1.0,106.03
2023-04-21 23:00:00,2023-04-22 00:00:00,1.0,99.06
2023-04-22 00:00:00,2023-04-22 01:00:00,1.0,99.04
2023-04-22 01:00:00,2023-04-22 02:00:00,1.0,95.19
2023-04-22 02:00:00,2023-04-22 03:00:00,1.0,92.1
2023-04-22 03:00:00,2023-04-22 04:00:00,1.0,92.95
2023-04-22 04:00:00,2023-04-22 05:00:00,1.0,91.29
2023-04-22 05:00:00,2023-04-22 06:00:00,1.0,95.99
2023-04-22 06:00:00,2023-04-22 07:00:00,1.0,99.82
2023-04-22 07:00:00,2023-04-22 08:00:00,1.0,102.58
2023-04-22 08:00:00,2023-04-22 09:00:00,1.0,99.1
2023-04-22 09:00:00,2023-04-22 10:00:00,1.0,86.0
2023-04-22 10:00:00,2023-04-22 11:00:00,1.0,76.41
2023-04-22 11:00:00,2023-04-22 12:00:00,1.0,45.06
2023-04-22 12:00:00,2023-04-22 13:00:00,1.0,26.2
2023-04-22 13:00:00,2023-04-22 14:00:00,1.0,10.02
2023-04-22 14:00:00,2023-04-22 15:00:00,1.0,5.62
2023-04-22 15:00:00,2023-04-22 16:00:00,1.0,29.95
2023-04-22 16:00:00,2023-04-22 17:00:00,1.0,76.68
2023-04-22 17:00:00,2023-04-22 18:00:00,1.0,95.0
2023-04-22 18:00:00,2023-04-22 19:00:00,1.0,112.97
2023-04-22 19:00:00,2023-04-22 20:00:00,1.0,131.84
2023-04-22 20:00:00,2023-04-22 21:00:00,1.0,130.22
2023-04-22 21:00:00,2023-04-22 22:00:00,1.0,127.0
2023-04-22 22:00:00,2023-04-22 23:00:00,1.0,105.0
2023-04-22 23:00:00,2023-04-23 00:00:00,1.0,101.18
2023-04-23 00:00:00,2023-04-23 01:00:00,1.0,105.1
2023-04-23 01:00:00,2023-04-23 02:00:00,1.0,97.31
2023-04-23 02:00:00,2023-04-23 03:00:00,1.0,94.97
2023-04-23 03:00:00,2023-04-23 04:00:00,1.0,89.39
2023-04-23 04:00:00,2023-04-23 05:00:00,1.0,86.63
2023-04-23 05:00:00,2023-04-23 06:00:00,1.0,88.74
2023-04-23 06:00:00,2023-04-23 07:00:00,1.0,89.88
2023-04-23 07:00:00,2023-04-23 08:00:00,1.0,93.78
2023-04-23 08:00:00,2023-04-23 09:00:00,1.0,93.43
2023-04-23 09:00:00,2023-04-23 10:00:00,1.0,90.41
2023-04-23 10:00:00,2023-04-23 11:00:00,1.0,79.33
2023-04-23 11:00:00,2023-04-23 12:00:00,1.0,48.16
2023-04-23 12:00:00,2023-04-23 13:00:00,1.0,35.5
2023-04-23 13:00:00,2023-04-23 14:00:00,1.0,10.02
2023-04-23 14:00:00,2023-04-23 15:00:00,1.0,4.88
2023-04-23 15:00:00,2023-04-23 16:00:00,1.0,34.71
2023-04-23 16:00:00,2023-04-23 17:00:00,1.0,64.15
2023-04-23 17:00:00,2023-04-23 18:00:00,1.0,100.25
2023-04-23 18:00:00,2023-04-23 19:00:00,1.0,125.74
2023-04-23 19:00:00,2023-04-23 20:00:00,1.0,138.14
2023-04-23 20:00:00,2023-04-23 21:00:00,1.0,137.13
2023-04-23 21:00:00,2023-04-23 22:00:00,1.0,125.02
2023-04-23 22:00:00,2023-04-23 23:00:00,1.0,116.95
2023-04-23 23:00:00,2023-04-24 00:00:00,1.0,109.6
2023-04-24 00:00:00,2023-04-24 01:00:00,1.0,87.7
2023-04-24 01:00:00,2023-04-24 02:00:00,1.0,83.58
2023-04-24 02:00:00,2023-04-24 03:00:00,1.0,82.09
2023-04-24 03:00:00,2023-04-24 04:00:00,1.0,76.4
2023-04-24 04:00:00,2023-04-24 05:00:00,1.0,75.08
2023-04-24 05:00:00,2023-04-24 06:00:00,1.0,86.55
2023-04-24 06:00:00,2023-04-24 07:00:00,1.0,114.6
2023-04-24 07:00:00,2023-04-24 08:00:00,1.0,133.8
2023-04-24 08:00:00,2023-04-24 09:00:00,1.0,135.0
2023-04-24 09:00:00,2023-04-24 10:00:00,1.0,126.92
2023-04-24 10:00:00,2023-04-24 11:00:00,1.0,110.81
2023-04-24 11:00:00,2023-04-24 12:00:00,1.0,108.01
2023-04-24 12:00:00,2023-04-24 13:00:00,1.0,98.07
2023-04-24 13:00:00,2023-04-24 14:00:00,1.0,94.9
2023-04-24 14:00:00,2023-04-24 15:00:00,1.0,87.0
2023-04-24 15:00:00,2023-04-24 16:00:00,1.0,84.91
2023-04-24 16:00:00,2023-04-24 17:00:00,1.0,85.89
2023-04-24 17:00:00,2023-04-24 18:00:00,1.0,97.61
2023-04-24 18:00:00,2023-04-24 19:00:00,1.0,117.41
2023-04-24 19:00:00,2023-04-24 20:00:00,1.0,134.57
2023-04-24 20:00:00,2023-04-24 21:00:00,1.0,135.97
2023-04-24 21:00:00,2023-04-24 22:00:00,1.0,132.13
2023-04-24 22:00:00,2023-04-24 23:00:00,1.0,120.23
2023-04-24 23:00:00,2023-04-25 00:00:00,1.0,101.25
2023-04-25 00:00:00,2023-04-25 01:00:00,1.0,96.41
2023-04-25 01:00:00,2023-04-25 02:00:00,1.0,95.27
2023-04-25 02:00:00,2023-04-25 03:00:00,1.0,93.63
2023-04-25 03:00:00,2023-04-25 04:00:00,1.0,92.02
2023-04-25 04:00:00,2023-04-25 05:00:00,1.0,91.82
2023-04-25 05:00:00,2023-04-25 06:00:00,1.0,97.41
2023-04-25 06:00:00,2023-04-25 07:00:00,1.0,121.6
2023-04-25 07:00:00,2023-04-25 08:00:00,1.0,134.1
2023-04-25 08:00:00,2023-04-25 09:00:00,1.0,134.93
2023-04-25 09:00:00,2023-04-25 10:00:00,1.0,109.76
2023-04-25 10:00:00,2023-04-25 11:00:00,1.0,96.24
2023-04-25 11:00:00,2023-04-25 12:00:00,1.0,85.07
2023-04-25 12:00:00,2023-04-25 13:00:00,1.0,78.56
2023-04-25 13:00:00,2023-04-25 14:00:00,1.0,73.11
2023-04-25 14:00:00,2023-04-25 15:00:00,1.0,64.48
2023-04-25 15:00:00,2023-04-25 16:00:00,1.0,64.69
2023-04-25 16:00:00,2023-04-25 17:00:00,1.0,74.18
2023-04-25 17:00:00,2023-04-25 18:00:00,1.0,83.73
2023-04-25 18:00:00,2023-04-25 19:00:00,1.0,101.23
2023-04-25 19:00:00,2023-04-25 20:00:00,1.0,132.12
2023-04-25 20:00:00,2023-04-25 21:00:00,1.0,144.16
2023-04-25 21:00:00,2023-04-25 22:00:00,1.0,133.53
2023-04-25 22:00:00,2023-04-25 23:00:00,1.0,124.6
2023-04-25 23:00:00,2023-04-26 00:00:00,1.0,101.26
2023-04-26 00:00:00,2023-04-26 01:00:00,1.0,95.48
2023-04-26 01:00:00,2023-04-26 02:00:00,1.0,93.25
2023-04-26 02:00:00,2023-04-26 03:00:00,1.0,94.2
2023-04-26 03:00:00,2023-04-26 04:00:00,1.0,92.3
2023-04-26 04:00:00,2023-04-26 05:00:00,1.0,93.33
2023-04-26 05:00:00,2023-04-26 06:00:00,1.0,100.59
2023-04-26 06:00:00,2023-04-26 07:00:00,1.0,125.16
2023-04-26 07:00:00,2023-04-26 08:00:00,1.0,139.91
2023-04-26 08:00:00,2023-04-26 09:00:00,1.0,129.97
2023-04-26 09:00:00,2023-04-26 10:00:00,1.0,95.21
2023-04-26 10:00:00,2023-04-26 11:00:00,1.0,88.23
2023-04-26 11:00:00,2023-04-26 12:00:00,1.0,95.4
2023-04-26 12:00:00,2023-04-26 13:00:00,1.0,94.27
2023-04-26 13:00:00,2023-04-26 14:00:00,1.0,94.54
2023-04-26 14:00:00,2023-04-26 15:00:00,1.0,94.37
2023-04-26 15:00:00,2023-04-26 16:00:00,1.0,92.85
2023-04-26 16:00:00,2023-04-26 17:00:00,1.0,98.2
2023-04-26 17:00:00,2023-04-26 18:00:00,1.0,112.19
2023-04-26 18:00:00,2023-04-26 19:00:00,1.0,127.88
2023-04-26 19:00:00,2023-04-26 20:00:00,1.0,148.11
2023-04-26 20:00:00,2023-04-26 21:00:00,1.0,154.97
2023-04-26 21:00:00,2023-04-26 22:00:00,1.0,146.12
2023-04-26 22:00:00,2023-04-26 23:00:00,1.0,130.0
2023-04-26 23:00:00,2023-04-27 00:00:00,1.0,120.77
2023-04-27 00:00:00,2023-04-27 01:00:00,1.0,107.12
2023-04-27 01:00:00,2023-04-27 02:00:00,1.0,100.58
2023-04-27 02:00:00,2023-04-27 03:00:00,1.0,98.0
2023-04-27 03:00:00,2023-04-27 04:00:00,1.0,96.46
2023-04-27 04:00:00,2023-04-27 05:00:00,1.0,97.42
2023-04-27 05:00:00,2023-04-27 06:00:00,1.0,107.19
2023-04-27 06:00:00,2023-04-27 07:00:00,1.0,126.1
2023-04-27 07:00:00,2023-04-27 08:00:00,1.0,142.79
2023-04-27 08:00:00,2023-04-27 09:00:00,1.0,135.61
2023-04-27 09:00:00,2023-04-27 10:00:00,1.0,108.53
2023-04-27 10:00:00,2023-04-27 11:00:00,1.0,94.64
2023-04-27 11:00:00,2023-04-27 12:00:00,1.0,94.19
2023-04-27 12:00:00,2023-04-27 13:00:00,1.0,92.78
2023-04-27 13:00:00,2023-04-27 14:00:00,1.0,90.97
2023-04-27 14:00:00,2023-04-27 15:00:00,1.0,92.55
2023-04-27 15:00:00,2023-04-27 16:00:00,1.0,94.64
2023-04-27 16:00:00,2023-04-27 17:00:00,1.0,96.28
2023-04-27 17:00:00,2023-04-27 18:00:00,1.0,102.35
2023-04-27 18:00:00,2023-04-27 19:00:00,1.0,125.98
2023-04-27 19:00:00,2023-04-27 20:00:00,1.0,153.85
2023-04-27 20:00:00,2023-04-27 21:00:00,1.0,163.57
2023-04-27 21:00:00,2023-04-27 22:00:00,1.0,141.5
2023-04-27 22:00:00,2023-04-27 23:00:00,1.0,125.42
2023-04-27 23:00:00,2023-04-28 00:00:00,1.0,101.54
2023-04-28 00:00:00,2023-04-28 01:00:00,1.0,102.03
2023-04-28 01:00:00,2023-04-28 02:00:00,1.0,92.97
2023-04-28 02:00:00,2023-04-28 03:00:00,1.0,90.35
2023-04-28 03:00:00,2023-04-28 04:00:00,1.0,92.68
2023-04-28 04:00:00,2023-04-28 05:00:00,1.0,92.91
2023-04-28 05:00:00,2023-04-28 06:00:00,1.0,95.85
2023-04-28 06:00:00,2023-04-28 07:00:00,1.0,113.77
2023-04-28 07:00:00,2023-04-28 08:00:00,1.0,123.82
2023-04-28 08:00:00,2023-04-28 09:00:00,1.0,126.81
2023-04-28 09:00:00,2023-04-28 10:00:00,1.0,120.69
2023-04-28 10:00:00,2023-04-28 11:00:00,1.0,113.18
2023-04-28 11:00:00,2023-04-28 12:00:00,1.0,106.17
2023-04-28 12:00:00,2023-04-28 13:00:00,1.0,102.05
2023-04-28 13:00:00,2023-04-28 14:00:00,1.0,93.09
2023-04-28 14:00:00,2023-04-28 15:00:00,1.0,90.19
2023-04-28 15:00:00,2023-04-28 16:00:00,1.0,89.0
2023-04-28 16:00:00,2023-04-28 17:00:00,1.0,90.61
2023-04-28 17:00:00,2023-04-28 18:00:00,1.0,100.24
2023-04-28 18:00:00,2023-04-28 19:00:00,1.0,115.7
2023-04-28 19:00:00,2023-04-28 20:00:00,1.0,120.04
2023-04-28 20:00:00,2023-04-28 21:00:00,1.0,125.4
2023-04-28 21:00:00,2023-04-28 22:00:00,1.0,124.34
2023-04-28 22:00:00,2023-04-28 23:00:00,1.0,116.71
2023-04-28 23:00:00,2023-04-29 00:00:00,1.0,105.48
2023-04-29 00:00:00,2023-04-29 01:00:00,1.0,115.59
2023-04-29 01:00:00,2023-04-29 02:00:00,1.0,108.56
2023-04-29 02:00:00,2023-04-29 03:00:00,1.0,106.1
2023-04-29 03:00:00,2023-04-29 04:00:00,1.0,105.0
2023-04-29 04:00:00,2023-04-29 05:00:00,1.0,101.24
2023-04-29 05:00:00,2023-04-29 06:00:00,1.0,102.75
2023-04-29 06:00:00,2023-04-29 07:00:00,1.0,103.24
2023-04-29 07:00:00,2023-04-29 08:00:00,1.0,109.4
2023-04-29 08:00:00,2023-04-29 09:00:00,1.0,115.64
2023-04-29 09:00:00,2023-04-29 10:00:00,1.0,106.61
2023-04-29 10:00:00,2023-04-29 11:00:00,1.0,103.59
2023-04-29 11:00:00,2023-04-29 12:00:00,1.0,92.87
2023-04-29 12:00:00,2023-04-29 13:00:00,1.0,82.23
2023-04-29 13:00:00,2023-04-29 14:00:00,1.0,78.96
2023-04-29 14:00:00,2023-04-29 15:00:00,1.0,66.2
2023-04-29 15:00:00,2023-04-29 16:00:00,1.0,69.05
2023-04-29 16:00:00,2023-04-29 17:00:00,1.0,80.0
2023-04-29 17:00:00,2023-04-29 18:00:00,1.0,85.0
2023-04-29 18:00:00,2023-04-29 19:00:00,1.0,100.1
2023-04-29 19:00:00,2023-04-29 20:00:00,1.0,118.36
2023-04-29 20:00:00,2023-04-29 21:00:00,1.0,119.45
2023-04-29 21:00:00,2023-04-29 22:00:00,1.0,120.0
2023-04-29 22:00:00,2023-04-29 23:00:00,1.0,115.57
2023-04-29 23:00:00,2023-04-30 00:00:00,1.0,110.0
2023-04-30 00:00:00,2023-04-30 01:00:00,1.0,99.28
2023-04-30 01:00:00,2023-04-30 02:00:00,1.0,91.09
2023-04-30 02:00:00,2023-04-30 03:00:00,1.0,88.38
2023-04-30 03:00:00,2023-04-30 04:00:00,1.0,85.61
2023-04-30 04:00:00,2023-04-30 05:00:00,1.0,85.52
2023-04-30 05:00:00,2023-04-30 06:00:00,1.0,88.27
2023-04-30 06:00:00,2023-04-30 07:00:00,1.0,85.84
2023-04-30 07:00:00,2023-04-30 08:00:00,1.0,82.0
2023-04-30 08:00:00,2023-04-30 09:00:00,1.0,75.0
2023-04-30 09:00:00,2023-04-30 10:00:00,1.0,50.0
2023-04-30 10:00:00,2023-04-30 11:00:00,1.0,27.7
2023-04-30 11:00:00,2023-04-30 12:00:00,1.0,5.64
2023-04-30 12:00:00,2023-04-30 13:00:00,1.0,-2.55
2023-04-30 13:00:00,2023-04-30 14:00:00,1.0,-5.33
2023-04-30 14:00:00,2023-04-30 15:00:00,1.0,-3.08
2023-04-30 15:00:00,2023-04-30 16:00:00,1.0,1.19
2023-04-30 16:00:00,2023-04-30 17:00:00,1.0,14.0
2023-04-30 17:00:00,2023-04-30 18:00:00,1.0,70.57
2023-04-30 18:00:00,2023-04-30 19:00:00,1.0,106.96
2023-04-30 19:00:00,2023-04-30 20:00:00,1.0,121.16
2023-04-30 20:00:00,2023-04-30 21:00:00,1.0,123.6
2023-04-30 21:00:00,2023-04-30 22:00:00,1.0,122.2
2023-04-30 22:00:00,2023-04-30 23:00:00,1.0,117.12
2023-04-30 23:00:00,2023-05-01 00:00:00,1.0,108.71
2023-05-01 00:00:00,2023-05-01 01:00:00,1.0,109.9
2023-05-01 01:00:00,2023-05-01 02:00:00,1.0,99.9
2023-05-01 02:00:00,2023-05-01 03:00:00,1.0,95.49
2023-05-01 03:00:00,2023-05-01 04:00:00,1.0,89.98
2023-05-01 04:00:00,2023-05-01 05:00:00,1.0,87.29
2023-05-01 05:00:00,2023-05-01 06:00:00,1.0,88.0
2023-05-01 06:00:00,2023-05-01 07:00:00,1.0,87.16
2023-05-01 07:00:00,2023-05-01 08:00:00,1.0,84.2
2023-05-01 08:00:00,2023-05-01 09:00:00,1.0,83.14
2023-05-01 09:00:00,2023-05-01 10:00:00,1.0,84.04
2023-05-01 10:00:00,2023-05-01 11:00:00,1.0,74.29
2023-05-01 11:00:00,2023-05-01 12:00:00,1.0,67.99
2023-05-01 12:00:00,2023-05-01 13:00:00,1.0,54.63
2023-05-01 13:00:00,2023-05-01 14:00:00,1.0,34.69
2023-05-01 14:00:00,2023-05-01 15:00:00,1.0,29.99
2023-05-01 15:00:00,2023-05-01 16:00:00,1.0,41.19
2023-05-01 16:00:00,2023-05-01 17:00:00,1.0,76.25
2023-05-01 17:00:00,2023-05-01 18:00:00,1.0,95.58
2023-05-01 18:00:00,2023-05-01 19:00:00,1.0,116.37
2023-05-01 19:00:00,2023-05-01 20:00:00,1.0,124.64
2023-05-01 20:00:00,2023-05-01 21:00:00,1.0,125.8
2023-05-01 21:00:00,2023-05-01 22:00:00,1.0,121.72
2023-05-01 22:00:00,2023-05-01 23:00:00,1.0,117.9
2023-05-01 23:00:00,2023-05-02 00:00:00,1.0,111.04
2023-05-02 00:00:00,2023-05-02 01:00:00,1.0,98.48
2023-05-02 01:00:00,2023-05-02 02:00:00,1.0,85.6
2023-05-02 02:00:00,2023-05-02 03:00:00,1.0,83.3
2023-05-02 03:00:00,2023-05-02 04:00:00,1.0,80.9
2023-05-02 04:00:00,2023-05-02 05:00:00,1.0,81.22
2023-05-02 05:00:00,2023-05-02 06:00:00,1.0,90.39
2023-05-02 06:00:00,2023-05-02 07:00:00,1.0,111.06
2023-05-02 07:00:00,2023-05-02 08:00:00,1.0,127.45
2023-05-02 08:00:00,2023-05-02 09:00:00,1.0,135.17
2023-05-02 09:00:00,2023-05-02 10:00:00,1.0,122.99
2023-05-02 10:00:00,2023-05-02 11:00:00,1.0,115.69
2023-05-02 11:00:00,2023-05-02 12:00:00,1.0,108.96
2023-05-02 12:00:00,2023-05-02 13:00:00,1.0,98.46
2023-05-02 13:00:00,2023-05-02 14:00:00,1.0,92.76
2023-05-02 14:00:00,2023-05-02 15:00:00,1.0,86.32
2023-05-02 15:00:00,2023-05-02 16:00:00,1.0,81.97
2023-05-02 16:00:00,2023-05-02 17:00:00,1.0,87.2
2023-05-02 17:00:00,2023-05-02 18:00:00,1.0,94.43
2023-05-02 18:00:00,2023-05-02 19:00:00,1.0,117.38
2023-05-02 19:00:00,2023-05-02 20:00:00,1.0,130.0
2023-05-02 20:00:00,2023-05-02 21:00:00,1.0,142.86
2023-05-02 21:00:00,2023-05-02 22:00:00,1.0,133.69
2023-05-02 22:00:00,2023-05-02 23:00:00,1.0,124.02
2023-05-02 23:00:00,2023-05-03 00:00:00,1.0,116.13
2023-05-03 00:00:00,2023-05-03 01:00:00,1.0,107.65
2023-05-03 01:00:00,2023-05-03 02:00:00,1.0,102.63
2023-05-03 02:00:00,2023-05-03 03:00:00,1.0,100.97
2023-05-03 03:00:00,2023-05-03 04:00:00,1.0,97.8
