Time,solar_irradiance,temp,hour_sun
20230118:2311,0.0,-1.89,0.0
20230119:0011,0.0,-1.95,0.0
20230119:0111,0.0,-1.98,0.0
20230119:0211,0.0,-1.96,0.0
20230119:0311,0.0,-1.98,0.0
20230119:0411,0.0,-1.94,0.0
20230119:0511,0.0,-1.81,0.0
20230119:0611,0.0,-1.64,0.0
20230119:0711,0.0,-1.6,0.0
20230119:0811,268.72,-1.11,5.72
20230119:0911,237.13,-0.5,11.05
20230119:1011,418.2,0.35,14.56
20230119:1111,375.45,0.91,15.96
20230119:1211,196.12,1.02,15.11
20230119:1311,154.55,0.93,12.1
20230119:1411,83.25,0.69,7.18
20230119:1511,0.0,0.34,0.0
20230119:1611,0.0,0.06,0.0
20230119:1711,0.0,-0.08,0.0
20230119:1811,0.0,-0.39,0.0
20230119:1911,0.0,-0.2,0.0
20230119:2011,0.0,-0.22,0.0
20230119:2111,0.0,-0.21,0.0
20230119:2211,0.0,-0.2,0.0
20230119:2311,0.0,-0.32,0.0
20230120:0011,0.0,-0.63,0.0
20230120:0111,0.0,-0.88,0.0
20230120:0211,0.0,-1.24,0.0
20230120:0311,0.0,-1.43,0.0
20230120:0411,0.0,-1.66,0.0
20230120:0511,0.0,-1.77,0.0
20230120:0611,0.0,-1.86,0.0
20230120:0711,0.0,-1.61,0.0
20230120:0811,113.61,-1.52,5.88
20230120:0911,60.91,-0.79,11.23
20230120:1011,69.61,0.21,14.76
20230120:1111,65.95,1.18,16.17
20230120:1211,54.04,1.75,15.33
20230120:1311,45.8,2.02,12.32
20230120:1411,16.49,1.86,7.41
20230120:1511,0.0,1.08,0.0
20230120:1611,0.0,-0.45,0.0
20230120:1711,0.0,-1.18,0.0
20230120:1811,0.0,-1.24,0.0
20230120:1911,0.0,0.3,0.0
20230120:2011,0.0,0.13,0.0
20230120:2111,0.0,0.69,0.0
20230120:2211,0.0,-0.04,0.0
20230120:2311,0.0,-0.21,0.0
20230121:0011,0.0,-0.07,0.0
20230121:0111,0.0,0.16,0.0
20230121:0211,0.0,0.21,0.0
20230121:0311,0.0,0.35,0.0
20230121:0411,0.0,0.3,0.0
20230121:0511,0.0,0.39,0.0
20230121:0611,0.0,0.12,0.0
20230121:0711,0.0,-0.01,0.0
20230121:0811,326.93,0.07,6.05
20230121:0911,380.62,1.0,11.41
20230121:1011,493.56,2.14,14.96
20230121:1111,107.47,2.94,16.39
20230121:1211,216.17,3.23,15.56
20230121:1311,133.09,3.05,12.55
20230121:1411,57.39,2.75,7.64
20230121:1511,0.0,2.3,0.0
20230121:1611,0.0,2.09,0.0
20230121:1711,0.0,2.12,0.0
20230121:1811,0.0,2.28,0.0
20230121:1911,0.0,2.15,0.0
20230121:2011,0.0,2.34,0.0
20230121:2111,0.0,2.5,0.0
